-2.247866E-08,2.023E-02
-2.242866E-08,1.971E-02
-2.237866E-08,1.814E-02
-2.232866E-08,1.762E-02
-2.227866E-08,1.762E-02
-2.222866E-08,1.762E-02
-2.217866E-08,1.762E-02
-2.212866E-08,1.710E-02
-2.207866E-08,1.710E-02
-2.202866E-08,1.658E-02
-2.197866E-08,1.658E-02
-2.192866E-08,1.605E-02
-2.187866E-08,1.605E-02
-2.182866E-08,1.605E-02
-2.177866E-08,1.605E-02
-2.172866E-08,1.605E-02
-2.167866E-08,1.449E-02
-2.162866E-08,1.397E-02
-2.157866E-08,1.397E-02
-2.152866E-08,1.188E-02
-2.147866E-08,1.084E-02
-2.142866E-08,1.032E-02
-2.137866E-08,8.23E-03
-2.132866E-08,8.23E-03
-2.127866E-08,6.66E-03
-2.122866E-08,5.62E-03
-2.117866E-08,5.10E-03
-2.112866E-08,3.53E-03
-2.107866E-08,2.49E-03
-2.102866E-08,9.3E-04
-2.097866E-08,4.0E-04
-2.092866E-08,-6.4E-04
-2.087866E-08,-6.4E-04
-2.082866E-08,-1.16E-03
-2.077866E-08,-1.16E-03
-2.072866E-08,-1.16E-03
-2.067866E-08,-6.4E-04
-2.062866E-08,-6.4E-04
-2.057866E-08,4.0E-04
-2.052866E-08,1.45E-03
-2.047866E-08,3.01E-03
-2.042866E-08,4.58E-03
-2.037866E-08,6.14E-03
-2.032866E-08,7.71E-03
-2.027866E-08,9.79E-03
-2.022866E-08,1.292E-02
-2.017866E-08,1.397E-02
-2.012866E-08,1.605E-02
-2.007866E-08,1.762E-02
-2.002866E-08,2.127E-02
-1.997866E-08,2.284E-02
-1.992866E-08,2.544E-02
-1.987866E-08,2.649E-02
-1.982866E-08,2.910E-02
-1.977866E-08,3.118E-02
-1.972866E-08,3.118E-02
-1.967866E-08,3.275E-02
-1.962866E-08,3.379E-02
-1.957866E-08,3.431E-02
-1.952866E-08,3.483E-02
-1.947866E-08,3.483E-02
-1.942866E-08,3.431E-02
-1.937866E-08,3.431E-02
-1.932866E-08,3.327E-02
-1.927866E-08,3.170E-02
-1.922866E-08,3.170E-02
-1.917866E-08,2.962E-02
-1.912866E-08,2.753E-02
-1.907866E-08,2.649E-02
-1.902866E-08,2.388E-02
-1.897866E-08,2.231E-02
-1.892866E-08,2.075E-02
-1.887866E-08,1.762E-02
-1.882866E-08,1.658E-02
-1.877866E-08,1.501E-02
-1.872866E-08,1.292E-02
-1.867866E-08,1.188E-02
-1.862866E-08,1.136E-02
-1.857866E-08,1.032E-02
-1.852866E-08,8.75E-03
-1.847866E-08,8.23E-03
-1.842866E-08,7.71E-03
-1.837866E-08,8.23E-03
-1.832866E-08,8.75E-03
-1.827866E-08,9.27E-03
-1.822866E-08,9.79E-03
-1.817866E-08,1.084E-02
-1.812866E-08,1.240E-02
-1.807866E-08,1.240E-02
-1.802866E-08,1.397E-02
-1.797866E-08,1.553E-02
-1.792866E-08,1.658E-02
-1.787866E-08,1.814E-02
-1.782866E-08,1.866E-02
-1.777866E-08,2.127E-02
-1.772866E-08,2.231E-02
-1.767866E-08,2.284E-02
-1.762866E-08,2.388E-02
-1.757866E-08,2.492E-02
-1.752866E-08,2.544E-02
-1.747866E-08,2.597E-02
-1.742866E-08,2.597E-02
-1.737866E-08,2.597E-02
-1.732866E-08,2.597E-02
-1.727866E-08,2.492E-02
-1.722866E-08,2.440E-02
-1.717866E-08,2.388E-02
-1.712866E-08,2.231E-02
-1.707866E-08,2.179E-02
-1.702866E-08,2.023E-02
-1.697866E-08,1.814E-02
-1.692866E-08,1.762E-02
-1.687866E-08,1.553E-02
-1.682866E-08,1.449E-02
-1.677866E-08,1.345E-02
-1.672866E-08,1.188E-02
-1.667866E-08,1.032E-02
-1.662866E-08,8.23E-03
-1.657866E-08,7.71E-03
-1.652866E-08,5.62E-03
-1.647866E-08,5.10E-03
-1.642866E-08,4.58E-03
-1.637866E-08,3.53E-03
-1.632866E-08,2.49E-03
-1.627866E-08,1.97E-03
-1.622866E-08,2.49E-03
-1.617866E-08,1.97E-03
-1.612866E-08,1.97E-03
-1.607866E-08,1.97E-03
-1.602866E-08,1.97E-03
-1.597866E-08,2.49E-03
-1.592866E-08,3.01E-03
-1.587866E-08,3.53E-03
-1.582866E-08,5.10E-03
-1.577866E-08,5.62E-03
-1.572866E-08,6.14E-03
-1.567866E-08,8.23E-03
-1.562866E-08,8.23E-03
-1.557866E-08,9.79E-03
-1.552866E-08,1.084E-02
-1.547866E-08,1.345E-02
-1.542866E-08,1.397E-02
-1.537866E-08,1.449E-02
-1.532866E-08,1.553E-02
-1.527866E-08,1.710E-02
-1.522866E-08,1.762E-02
-1.517866E-08,1.918E-02
-1.512866E-08,2.075E-02
-1.507866E-08,2.179E-02
-1.502866E-08,2.284E-02
-1.497866E-08,2.388E-02
-1.492866E-08,2.544E-02
-1.487866E-08,2.649E-02
-1.482866E-08,2.649E-02
-1.477866E-08,2.701E-02
-1.472866E-08,2.753E-02
-1.467866E-08,2.805E-02
-1.462866E-08,2.857E-02
-1.457866E-08,2.910E-02
-1.452866E-08,2.910E-02
-1.447866E-08,2.805E-02
-1.442866E-08,2.753E-02
-1.437866E-08,2.701E-02
-1.432866E-08,2.649E-02
-1.427866E-08,2.597E-02
-1.422866E-08,2.544E-02
-1.417866E-08,2.440E-02
-1.412866E-08,2.336E-02
-1.407866E-08,2.284E-02
-1.402866E-08,2.179E-02
-1.397866E-08,2.127E-02
-1.392866E-08,1.971E-02
-1.387866E-08,1.814E-02
-1.382866E-08,1.710E-02
-1.377866E-08,1.658E-02
-1.372866E-08,1.553E-02
-1.367866E-08,1.501E-02
-1.362866E-08,1.449E-02
-1.357866E-08,1.397E-02
-1.352866E-08,1.345E-02
-1.347866E-08,1.345E-02
-1.342866E-08,1.345E-02
-1.337866E-08,1.397E-02
-1.332866E-08,1.449E-02
-1.327866E-08,1.553E-02
-1.322866E-08,1.605E-02
-1.317866E-08,1.658E-02
-1.312866E-08,1.814E-02
-1.307866E-08,1.971E-02
-1.302866E-08,2.023E-02
-1.297866E-08,2.231E-02
-1.292866E-08,2.388E-02
-1.287866E-08,2.649E-02
-1.282866E-08,2.805E-02
-1.277866E-08,2.910E-02
-1.272866E-08,3.066E-02
-1.267866E-08,3.222E-02
-1.262866E-08,3.379E-02
-1.257866E-08,3.535E-02
-1.252866E-08,3.692E-02
-1.247866E-08,3.796E-02
-1.242866E-08,3.901E-02
-1.237866E-08,3.953E-02
-1.232866E-08,4.005E-02
-1.227866E-08,4.057E-02
-1.222866E-08,4.057E-02
-1.217866E-08,4.005E-02
-1.212866E-08,3.953E-02
-1.207866E-08,3.901E-02
-1.202866E-08,3.796E-02
-1.197866E-08,3.692E-02
-1.192866E-08,3.588E-02
-1.187866E-08,3.483E-02
-1.182866E-08,3.327E-02
-1.177866E-08,3.170E-02
-1.172866E-08,3.014E-02
-1.167866E-08,2.962E-02
-1.162866E-08,2.805E-02
-1.157866E-08,2.701E-02
-1.152866E-08,2.597E-02
-1.147866E-08,2.492E-02
-1.142866E-08,2.388E-02
-1.137866E-08,2.336E-02
-1.132866E-08,2.284E-02
-1.127866E-08,2.231E-02
-1.122866E-08,2.231E-02
-1.117866E-08,2.231E-02
-1.112866E-08,2.231E-02
-1.107866E-08,2.284E-02
-1.102866E-08,2.284E-02
-1.097866E-08,2.388E-02
-1.092866E-08,2.492E-02
-1.087866E-08,2.597E-02
-1.082866E-08,2.597E-02
-1.077866E-08,2.805E-02
-1.072866E-08,2.857E-02
-1.067866E-08,2.910E-02
-1.062866E-08,3.014E-02
-1.057866E-08,3.066E-02
-1.052866E-08,3.118E-02
-1.047866E-08,3.275E-02
-1.042866E-08,3.327E-02
-1.037866E-08,3.379E-02
-1.032866E-08,3.379E-02
-1.027866E-08,3.379E-02
-1.022866E-08,3.379E-02
-1.017866E-08,3.379E-02
-1.012866E-08,3.379E-02
-1.007866E-08,3.327E-02
-1.002866E-08,3.222E-02
-9.97866E-09,3.170E-02
-9.92866E-09,3.066E-02
-9.87866E-09,3.014E-02
-9.82866E-09,3.014E-02
-9.77866E-09,2.857E-02
-9.72866E-09,2.805E-02
-9.67866E-09,2.805E-02
-9.62866E-09,2.701E-02
-9.57866E-09,2.544E-02
-9.52866E-09,2.544E-02
-9.47866E-09,2.492E-02
-9.42866E-09,2.492E-02
-9.37866E-09,2.440E-02
-9.32866E-09,2.440E-02
-9.27866E-09,2.388E-02
-9.22866E-09,2.388E-02
-9.17866E-09,2.492E-02
-9.12866E-09,2.492E-02
-9.07866E-09,2.544E-02
-9.02866E-09,2.597E-02
-8.97866E-09,2.597E-02
-8.92866E-09,2.701E-02
-8.87866E-09,2.857E-02
-8.82866E-09,3.014E-02
-8.77866E-09,3.066E-02
-8.72866E-09,3.222E-02
-8.67866E-09,3.379E-02
-8.62866E-09,3.483E-02
-8.57866E-09,3.640E-02
-8.52866E-09,3.901E-02
-8.47866E-09,4.057E-02
-8.42866E-09,4.266E-02
-8.37866E-09,4.422E-02
-8.32866E-09,4.579E-02
-8.27866E-09,4.787E-02
-8.22866E-09,5.048E-02
-8.17866E-09,5.257E-02
-8.12866E-09,5.413E-02
-8.07866E-09,5.674E-02
-8.02866E-09,5.831E-02
-7.97866E-09,6.092E-02
-7.92866E-09,6.144E-02
-7.87866E-09,6.405E-02
-7.82866E-09,6.613E-02
-7.77866E-09,6.822E-02
-7.72866E-09,7.031E-02
-7.67866E-09,7.135E-02
-7.62866E-09,7.396E-02
-7.57866E-09,7.500E-02
-7.52866E-09,7.709E-02
-7.47866E-09,7.865E-02
-7.42866E-09,7.917E-02
-7.37866E-09,8.126E-02
-7.32866E-09,8.230E-02
-7.27866E-09,8.335E-02
-7.22866E-09,8.387E-02
-7.17866E-09,8.595E-02
-7.12866E-09,8.700E-02
-7.07866E-09,8.856E-02
-7.02866E-09,8.908E-02
-6.97866E-09,9.117E-02
-6.92866E-09,9.169E-02
-6.87866E-09,9.326E-02
-6.82866E-09,9.534E-02
-6.77866E-09,9.639E-02
-6.72866E-09,9.795E-02
-6.67866E-09,9.952E-02
-6.62866E-09,1.0160E-01
-6.57866E-09,1.0421E-01
-6.52866E-09,1.0578E-01
-6.47866E-09,1.0786E-01
-6.42866E-09,1.1099E-01
-6.37866E-09,1.1308E-01
-6.32866E-09,1.1621E-01
-6.27866E-09,1.1934E-01
-6.22866E-09,1.2247E-01
-6.17866E-09,1.2664E-01
-6.12866E-09,1.2977E-01
-6.07866E-09,1.3395E-01
-6.02866E-09,1.3760E-01
-5.97866E-09,1.4177E-01
-5.92866E-09,1.4542E-01
-5.87866E-09,1.5064E-01
-5.82866E-09,1.5377E-01
-5.77866E-09,1.5898E-01
-5.72866E-09,1.6264E-01
-5.67866E-09,1.6785E-01
-5.62866E-09,1.7150E-01
-5.57866E-09,1.7568E-01
-5.52866E-09,1.8037E-01
-5.47866E-09,1.8455E-01
-5.42866E-09,1.8820E-01
-5.37866E-09,1.9185E-01
-5.32866E-09,1.9550E-01
-5.27866E-09,1.9863E-01
-5.22866E-09,2.0124E-01
-5.17866E-09,2.0489E-01
-5.12866E-09,2.0750E-01
-5.07866E-09,2.1167E-01
-5.02866E-09,2.1271E-01
-4.97866E-09,2.1480E-01
-4.92866E-09,2.1845E-01
-4.87866E-09,2.2054E-01
-4.82866E-09,2.2367E-01
-4.77866E-09,2.2523E-01
-4.72866E-09,2.2784E-01
-4.67866E-09,2.3202E-01
-4.62866E-09,2.3514E-01
-4.57866E-09,2.3880E-01
-4.52866E-09,2.4245E-01
-4.47866E-09,2.4714E-01
-4.42866E-09,2.5132E-01
-4.37866E-09,2.5653E-01
-4.32866E-09,2.6175E-01
-4.27866E-09,2.6749E-01
-4.22866E-09,2.7427E-01
-4.17866E-09,2.8157E-01
-4.12866E-09,2.8835E-01
-4.07866E-09,2.9566E-01
-4.02866E-09,3.0452E-01
-3.97866E-09,3.1391E-01
-3.92866E-09,3.2278E-01
-3.87866E-09,3.3217E-01
-3.82866E-09,3.4104E-01
-3.77866E-09,3.5095E-01
-3.72866E-09,3.6138E-01
-3.67866E-09,3.7234E-01
-3.62866E-09,3.8277E-01
-3.57866E-09,3.9320E-01
-3.52866E-09,4.0468E-01
-3.47866E-09,4.1459E-01
-3.42866E-09,4.2502E-01
-3.37866E-09,4.3598E-01
-3.32866E-09,4.4693E-01
-3.27866E-09,4.5789E-01
-3.22866E-09,4.6884E-01
-3.17866E-09,4.7875E-01
-3.12866E-09,4.8866E-01
-3.07866E-09,4.9962E-01
-3.02866E-09,5.0901E-01
-2.97866E-09,5.1944E-01
-2.92866E-09,5.2987E-01
-2.87866E-09,5.3874E-01
-2.82866E-09,5.4918E-01
-2.77866E-09,5.5856E-01
-2.72866E-09,5.6900E-01
-2.67866E-09,5.7891E-01
-2.62866E-09,5.8882E-01
-2.57866E-09,5.9873E-01
-2.52866E-09,6.0916E-01
-2.47866E-09,6.1908E-01
-2.42866E-09,6.2951E-01
-2.37866E-09,6.4046E-01
-2.32866E-09,6.5142E-01
-2.27866E-09,6.6185E-01
-2.22866E-09,6.7385E-01
-2.17866E-09,6.8532E-01
-2.12866E-09,6.9732E-01
-2.07866E-09,7.1036E-01
-2.02866E-09,7.2236E-01
-1.97866E-09,7.3436E-01
-1.92866E-09,7.4740E-01
-1.87866E-09,7.6044E-01
-1.82866E-09,7.7296E-01
-1.77866E-09,7.8652E-01
-1.72866E-09,7.9956E-01
-1.67866E-09,8.1417E-01
-1.62866E-09,8.2721E-01
-1.57866E-09,8.4182E-01
-1.52866E-09,8.5642E-01
-1.47866E-09,8.6999E-01
-1.42866E-09,8.8355E-01
-1.37866E-09,8.9816E-01
-1.32866E-09,9.1328E-01
-1.27866E-09,9.2580E-01
-1.22866E-09,9.4041E-01
-1.17866E-09,9.5502E-01
-1.12866E-09,9.6910E-01
-1.07866E-09,9.8423E-01
-1.02866E-09,9.9779E-01
-9.7866E-10,1.01240E+00
-9.2866E-10,1.02700E+00
-8.7866E-10,1.04213E+00
-8.2866E-10,1.05621E+00
-7.7866E-10,1.07082E+00
-7.2866E-10,1.08543E+00
-6.7866E-10,1.10055E+00
-6.2866E-10,1.11568E+00
-5.7866E-10,1.12977E+00
-5.2866E-10,1.14489E+00
-4.7866E-10,1.16054E+00
-4.2866E-10,1.17515E+00
-3.7866E-10,1.19028E+00
-3.2866E-10,1.20593E+00
-2.7866E-10,1.22105E+00
-2.2866E-10,1.23670E+00
-1.7866E-10,1.25079E+00
-1.2866E-10,1.26539E+00
-7.866E-11,1.28052E+00
-2.866E-11,1.29617E+00
2.134E-11,1.31078E+00
7.134E-11,1.32643E+00
1.2134E-10,1.34051E+00
1.7134E-10,1.35564E+00
2.2134E-10,1.37077E+00
2.7134E-10,1.38589E+00
3.2134E-10,1.39946E+00
3.7134E-10,1.41458E+00
4.2134E-10,1.42971E+00
4.7134E-10,1.44275E+00
5.2134E-10,1.45736E+00
5.7134E-10,1.47144E+00
6.2134E-10,1.48553E+00
6.7134E-10,1.49961E+00
7.2134E-10,1.51370E+00
7.7134E-10,1.52778E+00
8.2134E-10,1.54187E+00
8.7134E-10,1.55595E+00
9.2134E-10,1.57003E+00
9.7134E-10,1.58308E+00
1.02134E-09,1.59820E+00
1.07134E-09,1.61229E+00
1.12134E-09,1.62689E+00
1.17134E-09,1.64150E+00
1.22134E-09,1.65611E+00
1.27134E-09,1.66967E+00
1.32134E-09,1.68428E+00
1.37134E-09,1.69940E+00
1.42134E-09,1.71401E+00
1.47134E-09,1.72861E+00
1.52134E-09,1.74479E+00
1.57134E-09,1.75991E+00
1.62134E-09,1.77452E+00
1.67134E-09,1.79017E+00
1.72134E-09,1.80530E+00
1.77134E-09,1.82147E+00
1.82134E-09,1.83660E+00
1.87134E-09,1.85120E+00
1.92134E-09,1.86685E+00
1.97134E-09,1.88250E+00
2.02134E-09,1.89815E+00
2.07134E-09,1.91223E+00
2.12134E-09,1.92736E+00
2.17134E-09,1.94301E+00
2.22134E-09,1.95814E+00
2.27134E-09,1.97274E+00
2.32134E-09,1.98683E+00
2.37134E-09,2.00091E+00
2.42134E-09,2.01604E+00
2.47134E-09,2.03013E+00
2.52134E-09,2.04369E+00
2.57134E-09,2.05725E+00
2.62134E-09,2.07029E+00
2.67134E-09,2.08333E+00
2.72134E-09,2.09742E+00
2.77134E-09,2.10837E+00
2.82134E-09,2.12089E+00
2.87134E-09,2.13393E+00
2.92134E-09,2.14541E+00
2.97134E-09,2.15636E+00
3.02134E-09,2.16836E+00
3.07134E-09,2.17879E+00
3.12134E-09,2.18923E+00
3.17134E-09,2.19914E+00
3.22134E-09,2.21114E+00
3.27134E-09,2.22053E+00
3.32134E-09,2.22992E+00
3.37134E-09,2.23931E+00
3.42134E-09,2.24922E+00
3.47134E-09,2.25756E+00
3.52134E-09,2.26643E+00
3.57134E-09,2.27530E+00
3.62134E-09,2.28417E+00
3.67134E-09,2.29303E+00
3.72134E-09,2.30034E+00
3.77134E-09,2.30816E+00
3.82134E-09,2.31599E+00
3.87134E-09,2.32381E+00
3.92134E-09,2.33111E+00
3.97134E-09,2.33894E+00
4.02134E-09,2.34624E+00
4.07134E-09,2.35355E+00
4.12134E-09,2.36085E+00
4.17134E-09,2.36711E+00
4.22134E-09,2.37493E+00
4.27134E-09,2.38119E+00
4.32134E-09,2.38850E+00
4.37134E-09,2.39476E+00
4.42134E-09,2.40258E+00
4.47134E-09,2.40884E+00
4.52134E-09,2.41614E+00
4.57134E-09,2.42292E+00
4.62134E-09,2.42971E+00
4.67134E-09,2.43597E+00
4.72134E-09,2.44223E+00
4.77134E-09,2.44796E+00
4.82134E-09,2.45370E+00
4.87134E-09,2.46100E+00
4.92134E-09,2.46674E+00
4.97134E-09,2.47352E+00
5.02134E-09,2.47874E+00
5.07134E-09,2.48552E+00
5.12134E-09,2.49022E+00
5.17134E-09,2.49543E+00
5.22134E-09,2.50013E+00
5.27134E-09,2.50482E+00
5.32134E-09,2.50952E+00
5.37134E-09,2.51473E+00
5.42134E-09,2.51786E+00
5.47134E-09,2.52256E+00
5.52134E-09,2.52673E+00
5.57134E-09,2.53038E+00
5.62134E-09,2.53195E+00
5.67134E-09,2.53664E+00
5.72134E-09,2.53977E+00
5.77134E-09,2.54290E+00
5.82134E-09,2.54499E+00
5.87134E-09,2.54708E+00
5.92134E-09,2.55021E+00
5.97134E-09,2.55229E+00
6.02134E-09,2.55438E+00
6.07134E-09,2.55751E+00
6.12134E-09,2.55855E+00
6.17134E-09,2.56064E+00
6.22134E-09,2.56273E+00
6.27134E-09,2.56533E+00
6.32134E-09,2.56690E+00
6.37134E-09,2.56899E+00
6.42134E-09,2.57107E+00
6.47134E-09,2.57159E+00
6.52134E-09,2.57368E+00
6.57134E-09,2.57524E+00
6.62134E-09,2.57681E+00
6.67134E-09,2.57837E+00
6.72134E-09,2.58046E+00
6.77134E-09,2.58150E+00
6.82134E-09,2.58203E+00
6.87134E-09,2.58255E+00
6.92134E-09,2.58359E+00
6.97134E-09,2.58463E+00
7.02134E-09,2.58516E+00
7.07134E-09,2.58516E+00
7.12134E-09,2.58568E+00
7.17134E-09,2.58568E+00
7.22134E-09,2.58568E+00
7.27134E-09,2.58568E+00
7.32134E-09,2.58620E+00
7.37134E-09,2.58516E+00
7.42134E-09,2.58463E+00
7.47134E-09,2.58411E+00
7.52134E-09,2.58307E+00
7.57134E-09,2.58255E+00
7.62134E-09,2.58150E+00
7.67134E-09,2.58046E+00
7.72134E-09,2.57994E+00
7.77134E-09,2.57942E+00
7.82134E-09,2.57890E+00
7.87134E-09,2.57785E+00
7.92134E-09,2.57733E+00
7.97134E-09,2.57733E+00
8.02134E-09,2.57681E+00
8.07134E-09,2.57681E+00
8.12134E-09,2.57629E+00
8.17134E-09,2.57629E+00
8.22134E-09,2.57629E+00
8.27134E-09,2.57629E+00
8.32134E-09,2.57681E+00
8.37134E-09,2.57681E+00
8.42134E-09,2.57733E+00
8.47134E-09,2.57733E+00
8.52134E-09,2.57837E+00
8.57134E-09,2.57890E+00
8.62134E-09,2.57994E+00
8.67134E-09,2.57994E+00
8.72134E-09,2.58046E+00
8.77134E-09,2.58150E+00
8.82134E-09,2.58203E+00
8.87134E-09,2.58255E+00
8.92134E-09,2.58307E+00
8.97134E-09,2.58359E+00
9.02134E-09,2.58411E+00
9.07134E-09,2.58463E+00
9.12134E-09,2.58516E+00
9.17134E-09,2.58516E+00
9.22134E-09,2.58568E+00
9.27134E-09,2.58516E+00
9.32134E-09,2.58516E+00
9.37134E-09,2.58516E+00
9.42134E-09,2.58516E+00
9.47134E-09,2.58516E+00
9.52134E-09,2.58516E+00
9.57134E-09,2.58568E+00
9.62134E-09,2.58516E+00
9.67134E-09,2.58463E+00
9.72134E-09,2.58463E+00
9.77134E-09,2.58463E+00
9.82134E-09,2.58411E+00
9.87134E-09,2.58411E+00
9.92134E-09,2.58463E+00
9.97134E-09,2.58463E+00
1.002134E-08,2.58463E+00
1.007134E-08,2.58463E+00
1.012134E-08,2.58516E+00
1.017134E-08,2.58463E+00
1.022134E-08,2.58516E+00
1.027134E-08,2.58516E+00
1.032134E-08,2.58568E+00
1.037134E-08,2.58568E+00
1.042134E-08,2.58568E+00
1.047134E-08,2.58620E+00
1.052134E-08,2.58620E+00
1.057134E-08,2.58568E+00
1.062134E-08,2.58568E+00
1.067134E-08,2.58568E+00
1.072134E-08,2.58463E+00
1.077134E-08,2.58411E+00
1.082134E-08,2.58359E+00
1.087134E-08,2.58307E+00
1.092134E-08,2.58150E+00
1.097134E-08,2.58098E+00
1.102134E-08,2.57994E+00
1.107134E-08,2.57890E+00
1.112134E-08,2.57733E+00
1.117134E-08,2.57524E+00
1.122134E-08,2.57420E+00
1.127134E-08,2.57368E+00
1.132134E-08,2.57212E+00
1.137134E-08,2.57107E+00
1.142134E-08,2.57003E+00
1.147134E-08,2.57003E+00
1.152134E-08,2.56899E+00
1.157134E-08,2.56742E+00
1.162134E-08,2.56638E+00
1.167134E-08,2.56690E+00
1.172134E-08,2.56638E+00
1.177134E-08,2.56690E+00
1.182134E-08,2.56690E+00
